LineaDeCredito,CiudadDeResidencia,Estrato,UstedEsArrendadorOPropietario,ValorFactura,UstedTieneAlgunaDiscapacidad,Edad,PersonasACargo,Genero,IngresoPrincipalMensual,Viabilidad,ValorCupoAprobado
8013,5790,1,1,11.589080625916573,2,42,0,2,2800000,1,14.866332532446323
8013,5250,2,1,8.517393171418904,2,20,0,1,1500000,1,14.866332532446323
8013,5001,2,2,11.021395804220033,2,48,0,2,1800000,4,0.0
25,17524,1,1,12.684964779715182,2,28,0,2,1800000,1,14.45736497045232
8013,5001,1,2,11.75242256508705,2,42,1,1,2600000,1,14.866332532446323
8013,5837,2,1,12.150279769507165,2,48,0,1,1500000,1,14.866332532446323
8082,5001,3,2,12.611541086966115,2,27,0,2,1890000,4,0.0
699,5615,1,1,10.619520836882774,2,59,0,2,1500000,4,0.0
8013,5001,3,2,12.104875672509165,2,36,0,2,2000000,1,14.80876270134486
8082,5001,2,2,12.576842783841451,2,19,0,1,1400000,1,14.845130332288226
8082,5001,3,1,12.706335681051685,2,63,0,1,2500000,4,0.0
8013,5837,1,2,8.294299608857235,2,32,0,2,1600000,1,13.592368256649284
8013,5001,3,2,12.330628251029491,2,30,0,1,2800000,4,0.0
8082,5001,2,2,12.611541086966115,2,18,0,2,2100000,4,0.0
8013,5001,2,2,11.380958562178737,2,36,0,1,1400000,1,14.866332532446323
8082,5001,2,1,11.156264806643742,2,28,2,1,1500000,1,15.150511887854474
702,68001,3,1,9.392745258631441,2,50,0,1,1600000,1,14.062371417145494
8013,5088,1,1,11.905291824488812,2,32,1,1,1500000,4,0.0
8013,5837,2,1,12.351068692138634,2,25,0,2,2500000,4,12.765691290604371
8082,5001,2,2,11.849404844423074,2,65,1,2,1600000,4,0.0
8013,5172,1,2,10.271008465728148,2,37,1,1,1700000,4,13.592368256649284
8013,5001,2,1,7.601402334583733,2,33,1,1,2500000,4,0.0
8013,5088,1,1,11.341235195244934,2,23,1,1,1500000,1,14.866332532446323
25,17380,2,1,12.211164659195747,2,60,0,1,1900000,1,14.866332532446323
8013,5001,2,1,11.484093798301526,2,19,1,2,1300000,4,0.0
702,68081,2,2,12.474139848058256,2,39,0,1,2200000,1,14.062371417145494
8082,5001,2,1,11.51293546492023,2,40,1,1,2450000,4,0.0
699,68679,3,1,11.670749390163783,2,48,0,2,2200000,1,14.731801689838349
8013,5001,2,1,12.813498525684642,2,41,0,2,2480000,1,14.866332532446323
8013,5790,2,2,11.351535309931501,2,44,0,1,1650000,1,13.592368256649284
8013,5001,1,2,8.699681400989514,2,52,0,2,2000000,4,0.0
8013,5837,1,2,8.517393171418904,2,23,0,2,3000000,4,12.765691290604371
101,5059,2,2,10.968215530759236,2,58,0,2,1500000,1,14.403297778421795
25,66682,1,1,13.010396644219341,2,24,0,2,1750000,1,14.866332532446323
8013,5088,2,1,10.904725866572983,2,23,0,2,2490000,4,0.0
25,5129,1,1,10.782782294723557,2,69,0,2,1500000,1,14.866332532446323
8013,5250,1,2,10.819798284210286,2,31,1,2,1300000,1,14.866332532446323
702,68276,2,1,11.525851561856362,2,31,1,2,2200000,1,0.0
8013,5001,3,1,12.720191839534243,2,36,1,2,1560000,1,14.866332532446323
8013,5001,1,1,9.38353709043758,2,37,2,1,2500000,1,14.866332532446323
8013,5001,1,2,12.748673061020309,2,52,0,2,1800000,1,14.866332532446323
8013,5045,3,1,12.308516411606599,2,22,0,2,1600000,4,0.0
8013,5001,1,1,11.913666096962618,2,36,3,2,1400000,1,14.866332532446323
8082,5001,2,1,12.429220196836383,2,23,0,2,2100000,4,13.815511557963774
8013,5837,1,2,9.210440366976517,2,37,0,1,1780000,1,14.866332532446323
25,66682,1,1,11.291717539123773,2,39,0,2,2100000,1,14.866332532446323
8013,5250,2,2,11.646940490625441,2,27,2,1,2500000,4,0.0
8013,5001,3,2,11.541590664183992,2,28,0,2,1900000,1,14.866332532446323
8013,5001,1,1,12.143116871187813,2,28,1,2,1600000,1,14.866332532446323
8013,5001,3,1,12.605784569097464,2,55,2,2,2000000,4,0.0
699,68001,1,1,11.109877433377669,2,57,0,2,2000000,1,14.978661680269907
702,68689,1,2,10.161766560618593,2,74,0,2,800000,1,14.220976332738882
8013,5001,2,2,12.798689293926412,2,29,1,1,2600000,1,14.866332532446323
699,68276,2,2,11.750855160474304,2,62,0,2,5000000,1,14.648420115681892
8013,5001,1,2,9.210440366976517,2,36,1,1,1800000,1,14.866332532446323
8013,5001,3,1,13.68465558054316,2,22,0,2,1800000,4,0.0
8013,5837,1,1,11.94843469442677,2,54,0,2,1900000,4,0.0
8013,5837,1,2,9.210440366976517,2,31,0,1,1870000,1,14.866332532446323
8082,5001,2,1,11.292440875481761,2,41,0,1,2200000,1,14.731801689838349
8013,5628,2,2,11.528542875865305,2,33,0,1,1500000,4,13.592368256649284
8013,5001,2,2,11.911271962451734,2,48,0,2,1400000,4,0.0
8082,5001,3,2,12.676079399771027,2,31,1,2,1300000,1,15.319588176962746
8013,5001,4,1,13.15011083140684,2,39,2,2,200000,4,0.0
699,68001,2,2,8.604287898267172,2,66,0,2,3000000,1,14.062371417145494
8013,5858,1,1,10.894069096990533,2,28,0,2,1600000,1,14.866332532446323
699,68307,1,1,11.435579949933482,2,36,0,1,2000000,4,0.0
8013,5659,1,2,8.517393171418904,2,35,0,2,5000000,1,14.866332532446323
8013,5045,1,2,11.417207201911257,2,37,0,1,1750000,4,0.0
699,68745,2,1,7.105786129481271,2,29,0,2,2500000,1,14.731801689838349
8082,5001,4,2,12.206077645517674,2,19,0,1,1500000,4,0.0
8082,5001,2,2,11.78819076740692,2,52,2,2,1400000,4,0.0
8013,5045,1,1,8.517393171418904,2,39,0,1,160000,1,14.866332532446323
8013,5001,2,1,11.692710474112186,2,27,1,2,1500000,1,14.866332532446323
642,54001,2,1,11.756663486852712,2,27,0,1,2200000,1,14.062371417145494
8013,5837,3,1,13.020937333772686,2,27,0,2,1350000,1,12.765691290604371
8013,5001,5,1,13.094729042187646,2,19,0,2,1400000,4,0.0
8013,5001,2,1,11.735949009083862,2,27,2,2,2400000,1,14.866332532446323
8013,5088,3,2,13.645274871916282,2,33,0,2,2000000,1,14.866332532446323
8013,5001,2,2,11.635841968471643,2,27,0,1,2350000,4,0.0
8013,5001,2,1,11.02307824758943,2,33,1,1,2200000,4,0.0
8013,5591,2,1,11.999442002590177,2,21,0,1,2000000,4,0.0
8082,5001,3,2,12.801609753558902,2,23,0,1,2200000,4,0.0
699,68406,2,1,12.385335362172286,2,22,0,2,1500000,4,0.0
8082,5001,2,1,11.34363069001631,2,34,0,1,2400000,1,14.731801689838349
8013,5659,1,2,9.210440366976517,2,25,0,1,1780000,4,0.0
8013,5001,2,2,12.800768718733227,2,25,1,2,2500000,1,14.866332532446323
8013,5250,1,1,8.517393171418904,2,37,1,2,1700000,1,14.866332532446323
699,68001,1,1,10.8509668258663,2,38,0,2,3000000,1,14.062371417145494
702,68276,1,1,9.210440366976517,2,58,0,1,16000000,4,0.0
8013,5659,1,2,8.517393171418904,2,37,0,2,6000000,1,14.866332532446323
8013,5890,1,2,11.070178962014833,2,60,0,2,2000000,1,14.866332532446323
8013,5001,1,1,9.210440366976517,2,40,0,2,1980000,4,14.077875591662238
8013,5154,1,2,9.210440366976517,2,36,0,2,2000000,4,12.765691290604371
702,68276,3,1,9.61587214452889,2,47,0,1,1600000,4,0.0
8013,5001,2,1,12.429220196836383,2,22,0,2,3000000,4,0.0
8013,5001,2,2,12.899222326086994,2,65,0,2,3500000,4,0.0
8013,5347,1,2,11.57181682084284,2,18,0,1,1950000,4,0.0
8082,5001,2,1,12.3558882281012,2,21,0,1,2000000,4,0.0
8013,5585,2,2,11.719947764402807,2,46,1,1,2300000,1,14.866332532446323
8013,5837,1,2,10.611350916931753,2,37,1,1,1600000,4,0.0
8013,5001,1,1,9.305741456739435,2,29,1,1,2000000,1,14.866332532446323
8082,5001,2,2,13.107607036162351,2,62,0,2,1800000,1,14.062371417145494
702,68276,1,1,11.681866230270122,2,43,1,1,2200000,4,0.0
8013,5579,1,2,11.0178747603196,2,65,0,2,1600000,1,14.866332532446323
8013,5001,2,1,12.449614724987754,2,42,0,1,2000000,4,0.0
8013,5001,3,1,12.45487224761813,2,40,2,1,2300000,1,14.866332532446323
702,68001,3,1,10.203629181337648,2,41,0,2,1400000,1,13.592368256649284
8013,5380,2,2,14.866332532446323,2,36,0,2,1500000,1,14.866332532446323
8013,5001,1,2,11.585729730524832,2,45,0,2,1800000,1,14.866332532446323
8013,5001,1,2,11.896512994559075,2,36,0,2,1650000,4,0.0
8013,5001,1,1,11.164275378416297,2,54,0,1,1472000,1,14.866332532446323
8082,5001,3,2,12.149507585033072,2,22,0,2,1450000,4,0.0
8013,5854,1,1,10.725621439259783,2,25,0,2,1600000,1,14.866332532446323
8013,5837,1,2,11.576425947532128,2,67,0,2,1700000,1,14.866332532446323
8082,5001,2,2,12.3558882281012,2,42,1,2,1800000,1,14.914123179965662
8082,5088,3,1,12.491255347155265,2,56,0,1,4000000,1,14.151983508870947
8013,5001,2,1,14.172017887856557,2,27,1,2,1700000,4,0.0
8082,5001,2,2,12.301387370778713,2,39,0,1,1800000,1,14.88022163978423
8082,5360,2,2,12.611541086966115,2,21,0,1,1800000,4,12.765691290604371
8013,5154,2,2,11.250274159310356,2,31,2,2,1600000,4,0.0
8082,5001,3,1,13.017005083966255,2,26,0,2,1925000,1,14.151983508870947
8013,5837,2,1,10.47835782550502,2,28,0,2,2100000,4,0.0
8013,5001,2,1,10.885116485718418,2,26,1,2,1500000,1,14.866332532446323
8013,5895,2,1,11.918397239722838,2,23,1,2,1300000,4,0.0
8013,5250,1,1,9.90353755128617,2,26,2,2,1000000,1,14.866332532446323
8082,5001,2,1,11.970356641102999,2,49,1,2,1900000,1,14.062371417145494
699,68001,2,1,11.032952304687003,2,23,0,1,2500000,1,13.815511557963774
8013,5893,2,2,10.274326708723063,2,32,0,1,1500000,1,14.866332532446323
8013,5088,1,1,12.259153591116762,2,32,0,1,1870000,4,0.0
8013,5212,2,1,12.035640133128632,2,21,0,2,2200000,1,14.508658238524095
8013,5360,2,2,12.206077645517674,2,32,0,2,1600000,1,14.866332532446323
8013,5837,2,1,8.294299608857235,2,50,0,2,1400000,1,14.866332532446323
8082,5001,1,1,10.819798284210286,2,49,0,1,1700000,1,14.914123179965662
8013,5837,1,1,8.699681400989514,2,54,0,2,1300000,1,14.866332532446323
702,68547,3,1,11.97918459231098,2,36,0,1,1300000,1,0.0
8013,5001,2,2,10.456941538357741,2,43,1,1,5000000,1,14.866332532446323
8013,5045,3,2,12.521244633980682,2,32,0,1,2900000,4,0.0
8013,5045,1,2,12.451189016588112,2,68,0,1,2200000,1,14.866332532446323
8013,5001,2,2,12.087930795507614,2,19,0,2,1200000,4,0.0
699,20770,1,1,10.72121682491962,2,62,0,2,2000000,1,14.062371417145494
8082,5001,2,2,12.206077645517674,2,62,0,2,2850000,4,0.0
8013,5172,1,2,12.583086837464323,2,22,1,1,2200000,4,0.0
699,68001,2,1,12.603784440905761,2,28,0,1,1800000,1,14.077875591662238
8013,5001,2,2,12.032694972697524,2,44,0,1,4000000,1,14.866332532446323
8013,5001,2,1,12.516626161054239,2,25,1,1,1600000,1,14.866332532446323
8013,5172,1,1,11.78404360987134,2,39,0,1,1800000,4,0.0
8013,5001,2,2,11.918397239722838,2,30,0,2,1890000,4,0.0
8013,5495,1,1,14.75924912769756,2,25,2,1,1800000,4,14.077875591662238
8013,5001,1,1,12.096045703465,2,36,2,2,2000000,4,0.0
8013,5172,1,2,10.308985993422082,2,32,1,2,1780000,4,12.765691290604371
8082,5001,2,2,11.51293546492023,2,43,0,2,2100000,4,0.0
8082,5001,2,1,12.364037470819389,2,29,2,1,2350000,4,13.815511557963774
25,15131,2,1,11.482796099988716,2,42,0,2,1500000,1,14.648420115681892
8013,5001,1,1,12.873904582205107,2,24,1,2,1800000,1,14.866332532446323
8013,5001,1,1,11.482991892511098,2,51,0,2,2000000,1,14.866332532446323
8013,5001,1,1,12.053841788330235,2,21,0,1,1300000,4,0.0
25,17380,1,1,12.944625698570691,2,37,0,1,2000000,1,14.866332532446323
8082,5001,2,2,12.400833183092557,2,50,1,2,1500000,1,15.176487367510099
702,68502,1,1,10.775533773088698,2,50,0,1,3700000,4,0.0
8013,5893,2,2,11.40258590776524,2,49,0,1,1460000,1,14.866332532446323
8082,5001,1,2,11.812296455066814,2,40,1,1,2600000,4,20.14762151590829
8013,5001,2,2,13.000320029491599,2,21,0,2,1600000,4,0.0
8082,5001,5,1,13.320946987326954,2,49,0,1,1800000,1,14.914123179965662
702,68001,4,1,11.156264806643742,2,47,0,1,1600000,1,14.062371417145494
8013,5001,1,1,11.503380052126698,2,22,0,1,1300000,4,0.0
8082,5001,2,2,11.496704615442678,2,66,1,2,1400000,1,15.176487367510099
8082,5001,2,2,12.266372508735886,2,56,0,2,1250000,1,15.150511887854474
8082,5001,2,1,12.122696471358964,2,30,1,1,3600000,1,14.062371417145494
8082,5001,1,1,12.19602736016897,2,47,3,1,2000000,1,14.978661680269907
8013,5250,1,2,10.819798284210286,2,29,2,2,1300000,4,12.765691290604371
8013,5001,2,1,11.59187526794863,2,21,0,1,1400000,1,14.866332532446323
8013,5001,1,1,11.362056062526039,2,62,1,2,1500000,1,14.866332532446323
8082,5088,1,1,11.904872953677307,2,25,0,1,1800000,4,0.0
8013,5001,2,2,10.308985993422082,2,40,0,1,2000000,4,13.815511557963774
8013,5001,1,1,11.895654046104523,2,26,2,1,1400000,4,0.0
8013,5079,2,1,9.90353755128617,2,51,0,2,1500000,1,14.866332532446323
8013,5001,2,1,12.63866642102659,2,46,1,2,1500000,4,0.0
8013,5001,2,1,9.210440366976517,2,35,2,2,1400000,4,0.0
8013,5051,1,2,10.678606348461217,2,21,0,2,6000000,4,13.592368256649284
8013,5250,1,2,8.517393171418904,2,42,0,2,1300000,1,14.866332532446323
8013,5425,3,1,11.747515257408686,2,55,0,2,2000000,4,0.0
25,17380,2,1,12.582256546197126,2,58,0,2,2900000,1,14.866332532446323
8013,5376,3,2,12.374303729565437,2,20,0,2,1760000,4,0.0
8013,5001,3,2,12.95937610295606,2,51,0,2,2000000,4,0.0
8013,5847,2,1,11.60914432271077,2,41,0,2,1350000,4,0.0
8013,5001,2,1,15.457738744834167,2,33,0,2,1600000,4,0.0
8013,5088,1,1,11.676692615116377,2,48,2,1,2000000,4,12.765691290604371
8013,5541,1,1,9.50651131182387,2,45,0,2,3000000,4,12.765691290604371
8082,5001,1,2,10.819798284210286,2,32,1,1,1850000,1,14.914123179965662
702,68001,2,1,10.338576185710364,2,18,0,2,2200000,4,0.0
8013,5212,3,1,11.918397239722838,2,34,1,2,3520000,4,0.0
8013,5001,3,2,13.527829818844937,2,61,0,2,1300000,4,0.0
8013,5001,2,2,12.365590325781675,2,22,0,2,1583000,1,14.866332532446323
25,17777,2,1,11.103241469860443,2,37,0,1,3200000,1,14.062371417145494
8082,5001,2,2,11.957617696467539,2,31,0,1,3400000,4,0.0
8013,5001,1,2,10.596659732783579,2,21,0,1,2800000,4,0.0
702,68276,2,1,11.11159679001446,2,24,0,1,1800000,4,0.0
699,13670,1,1,9.942419762537915,2,24,0,2,4300000,1,14.151983508870947
8013,5001,2,2,13.344487208981045,2,31,0,2,2500000,1,14.866332532446323
25,17380,1,1,11.357452244304588,2,40,0,1,1360000,1,14.866332532446323
25,66045,2,1,11.219144834056578,2,33,3,2,1120000,1,14.77102238760702
8013,5001,1,2,11.863589378812122,2,29,0,1,2000000,4,0.0
25,17380,3,1,11.753578820992233,2,43,0,2,3200000,4,0.0
25,17380,2,1,11.935267355634831,2,30,0,2,1900000,4,0.0
8013,5001,3,1,11.743695857846541,2,32,1,2,1400000,4,0.0
8013,5837,1,1,9.210440366976517,2,40,0,2,1400000,4,0.0
8013,5001,3,1,12.144814072809321,2,64,0,2,1350000,1,14.866332532446323
8013,5790,1,1,9.90353755128617,2,45,0,2,1600000,1,14.866332532446323
8082,5001,4,2,12.611541086966115,2,46,0,1,2300000,1,0.0
25,66400,3,1,10.771218093794905,2,53,1,1,2000000,1,14.866332532446323
8013,5665,1,1,8.517393171418904,2,33,1,1,1900000,4,0.0
8013,5045,1,2,11.33439670641497,2,43,0,2,1500000,4,0.0
8013,5172,2,2,13.307451104818242,2,30,0,2,1300000,4,12.765691290604371
8082,5088,3,1,12.826651821423713,2,23,0,2,2800000,1,14.062371417145494
8082,5001,3,2,11.644418531619104,2,28,1,2,2500000,1,14.731801689838349
699,68081,2,2,12.38978906238769,2,61,0,1,2500000,1,14.062371417145494
8013,5088,1,1,11.641336269733438,2,23,1,2,1500000,4,0.0
8013,5001,2,1,12.556817541438106,2,52,1,2,2000000,4,0.0
8082,5001,2,1,11.51293546492023,2,25,0,2,1700000,1,14.062371417145494
8013,5001,2,2,11.112462823634855,2,41,1,1,1500000,4,0.0
8082,5001,3,1,11.964281299843481,2,19,0,1,1500000,4,0.0
8082,5001,2,2,11.674202123168433,2,60,0,2,2200000,4,0.0
8013,5837,1,1,8.517393171418904,2,34,0,2,1300000,1,14.866332532446323
8013,5001,1,2,12.8336407637773,2,35,0,1,1760000,4,0.0
8082,5001,1,1,13.304686600863562,2,50,2,1,2000000,4,0.0
8013,5001,3,2,12.611541086966115,2,26,1,1,1800000,1,14.866332532446323
8013,5001,2,2,12.958775641642458,2,52,0,2,1350000,4,0.0
8082,5001,2,2,12.611541086966115,2,21,0,2,1650000,1,16.118095750958314
8013,5360,1,1,12.843038287892929,2,29,1,1,1500000,1,14.866332532446323
8013,5665,1,1,11.803099430076987,2,18,1,2,1400000,4,0.0
8013,5001,2,2,11.095468744009686,2,36,0,1,1550000,1,14.866332532446323
702,68276,2,1,11.427585417803213,2,39,0,2,1800000,1,14.603968372873895
8013,5045,1,2,12.806021165459317,2,38,1,2,1700000,1,14.866332532446323
8013,5045,1,1,13.064251097013589,2,35,2,1,2200000,1,14.866332532446323
8013,5001,1,2,9.210440366976517,2,29,3,2,1300000,4,0.0
25,17380,1,2,12.221857408085622,2,47,0,2,1200000,1,14.866332532446323
8013,5212,2,2,11.51293546492023,2,28,0,2,1600000,1,14.866332532446323
8013,5579,1,2,12.480950593931832,2,42,0,1,2600000,1,14.866332532446323
699,68001,3,1,12.456446075655599,2,55,0,2,2500000,1,14.062371417145494
8013,5837,1,1,12.511065272053287,2,22,0,2,1900000,4,0.0
8013,5001,1,2,10.489884363149192,2,59,0,2,1750000,4,0.0
8013,5001,1,2,11.59176437144268,2,44,0,2,1650000,4,0.0
8013,5001,2,1,8.699681400989514,2,48,2,2,1600000,1,14.866332532446323
8082,5001,1,2,11.451060699493427,2,20,0,1,1500000,4,0.0
8013,5001,2,1,12.414601926715324,2,20,0,2,1300000,1,14.866332532446323
101,63594,2,1,11.272851906433173,2,21,0,2,2500000,1,14.88022163978423
25,66682,2,1,10.575308946381321,2,36,0,2,2600000,4,0.0
8013,5212,1,2,12.206077645517674,2,22,1,1,4000000,4,0.0
8013,5001,2,2,10.757881603870102,2,23,1,2,1599900,4,0.0
8013,5001,1,2,11.49701963528645,2,39,1,1,1600000,4,0.0
8013,5266,3,2,12.835347749495709,2,24,0,1,2100000,4,0.0
8013,5001,2,2,12.799402253235032,2,29,0,1,2120000,4,0.0
8082,5001,3,2,12.345838935721968,2,56,0,1,3500000,1,14.062371417145494
101,5059,1,2,10.308985993422082,2,69,0,1,1300000,1,14.062371417145494
25,17777,1,1,11.196459756424646,2,32,2,1,1900000,1,14.866332532446323
8013,5001,3,2,12.201095278967369,2,38,0,2,2500000,4,0.0
8013,5001,1,2,11.893564951642738,2,48,1,1,1950000,4,0.0
8013,5837,1,1,10.594106539907239,2,23,0,1,1600000,4,12.765691290604371
8013,5001,2,2,12.121423929802452,2,21,1,2,1900000,4,0.0
8013,5001,3,2,13.615130931248617,2,25,1,2,1800000,4,0.0
8013,5001,2,2,12.066816325306588,2,18,1,2,1300000,4,0.0
8082,5001,2,2,12.206077645517674,2,61,0,2,3000000,4,0.0
702,68001,2,1,11.074017320741712,2,61,0,2,1300000,1,14.151983508870947
8013,5088,2,1,11.51293546492023,2,69,0,2,1600000,4,0.0
8082,5001,1,2,12.473730566151026,2,40,0,2,1600000,4,0.0
8013,5885,2,2,11.474714641706449,2,37,0,1,4000000,1,14.866332532446323
8082,5001,3,2,12.899222326086994,2,21,0,2,2500000,1,14.914123179965662
8013,5045,3,2,13.165315581416412,2,29,0,2,5000000,1,14.866332532446323
8082,5001,4,2,12.611541086966115,2,39,0,2,4100000,1,14.914123179965662
8013,5001,1,2,11.359319636684408,2,36,1,2,1300000,4,13.815511557963774
8082,5001,3,1,12.821260987319457,2,50,0,2,1350000,1,14.508658238524095
8082,5001,1,1,12.206077645517674,2,42,0,2,1490000,4,0.0
8013,5001,2,2,13.421099626692614,2,22,0,2,3000000,4,0.0
8082,5001,2,1,12.206077645517674,2,46,1,2,2600000,1,14.285514812209815
8013,5088,2,1,13.149301272338766,2,69,0,2,1800000,4,0.0
8013,5642,2,1,12.08940398872297,2,57,0,1,2000000,1,14.866332532446323
8082,5001,3,2,11.082157933374816,2,56,0,2,2000000,1,14.151983508870947
8082,5001,2,2,12.206077645517674,2,18,0,2,1400000,1,14.403297778421795
8013,5837,1,2,12.568929442381696,2,27,0,2,1900000,1,14.866332532446323
702,68276,2,2,11.583980209335596,2,27,1,2,2400000,4,0.0
8013,5001,2,2,12.047364094370423,2,43,0,2,2500000,1,0.0
8013,5001,1,1,11.622138549943545,2,28,1,1,1500000,1,14.866332532446323
8013,5001,2,2,9.210440366976517,2,23,0,1,1750000,4,0.0
8013,5088,1,2,10.463131911491967,2,28,0,2,1650000,4,0.0
8013,5001,2,2,11.695255355062795,2,19,0,2,1300000,4,13.815511557963774
8013,5001,3,2,12.74130791502592,2,29,1,1,1900000,4,0.0
8013,5837,1,1,8.517393171418904,2,49,0,2,1400000,1,14.866332532446323
8013,5051,1,2,12.001756981901922,2,44,0,2,2000000,1,14.866332532446323
8082,5001,3,1,12.938442943086665,2,28,0,1,2700000,4,0.0
8013,5001,2,2,10.612409652211436,2,30,1,2,2500000,1,14.866332532446323
8013,5001,1,2,12.470434912660338,2,31,1,2,1600000,4,0.0
8013,5380,2,1,11.608244735642321,2,39,2,2,1400000,1,14.866332532446323
8013,5579,1,1,12.679380185845941,2,41,0,2,1300000,4,0.0
8013,5045,3,1,13.07169935866553,2,19,0,1,1850000,4,13.592368256649284
8013,5045,2,1,10.165890277802454,2,30,0,1,1900000,1,14.866332532446323
8013,5088,3,1,11.969983156007993,2,61,0,1,2700000,1,14.866332532446323
8082,5001,2,2,12.206077645517674,2,63,0,2,2000000,4,0.0
702,68547,3,1,12.347120717008352,2,47,0,1,2800000,1,0.0
8013,5045,3,2,13.540437983914273,2,42,1,2,2200000,1,14.866332532446323
8013,5001,1,1,11.52693684551788,2,24,1,1,1300000,1,14.866332532446323
8013,5001,1,2,11.461021457819806,2,39,0,1,2000000,1,14.866332532446323
8082,5001,2,2,12.206077645517674,2,21,1,1,3300000,4,0.0
8013,5240,1,1,12.660997534834081,2,39,2,1,2500000,4,0.0
702,68276,4,1,12.05803656670277,2,46,0,2,2500000,1,14.978661680269907
699,20770,1,1,12.074613390259687,2,36,1,2,2200000,4,0.0
699,68001,1,1,10.697949576045149,2,41,0,1,3000000,4,0.0
8013,5147,1,1,12.575720575217339,2,37,0,2,2000000,1,14.866332532446323
8013,5792,1,1,9.890908770329268,2,27,0,2,2000000,1,14.866332532446323
8013,5045,1,1,11.851174693234746,2,58,0,1,1890000,4,0.0
8013,5001,3,1,12.173218820659095,2,21,0,2,1600000,1,14.866332532446323
8013,5001,3,1,11.774235327597577,2,59,0,1,3000000,4,0.0
8013,5001,2,1,9.90353755128617,2,28,1,2,2000000,4,0.0
8013,5088,2,2,12.693910053396198,2,31,0,2,2500000,4,0.0
8013,5001,3,2,11.344920928771067,2,42,0,1,2020000,1,14.866332532446323
702,68001,1,1,11.8237061974178,2,19,0,1,1800000,4,0.0
699,68307,2,1,12.856502807979664,2,57,0,2,2000000,1,14.062371417145494
8082,5001,3,1,12.206077645517674,2,29,2,2,1540000,4,0.0
8013,5001,3,1,12.199042995333805,2,36,2,1,2800000,4,0.0
8013,5837,1,1,11.683705675917624,2,72,0,2,1300000,1,14.866332532446323
8082,5001,2,2,11.769124610238766,2,64,0,2,2000000,1,14.151983508870947
8013,5001,1,2,11.570854692767865,2,30,1,2,1600000,4,0.0
8013,5837,1,1,10.96311643322519,2,25,0,2,1970000,1,14.866332532446323
8013,5001,2,1,11.75227301943009,2,27,0,1,1950000,4,0.0
8013,5088,1,2,13.07580621822248,2,36,2,2,1300000,1,14.866332532446323
8013,5360,3,2,12.765691290604371,2,51,2,1,3500000,4,0.0
8013,5088,2,1,8.517393171418904,2,34,2,2,1800000,1,14.866332532446323
8013,5837,1,2,10.940632155776191,2,35,0,2,2200000,4,0.0
8013,5001,2,2,12.07318104819299,2,60,1,2,1400000,1,14.866332532446323
8013,5001,1,2,12.331876759488956,2,28,1,2,1600000,1,14.866332532446323
8013,5088,2,1,10.596659732783579,2,27,1,2,2000000,4,0.0
8082,5001,2,1,11.39640288460621,2,53,0,2,1600000,1,14.403297778421795
8013,5001,1,2,10.792407087614151,2,50,0,1,1800000,4,0.0
8013,5147,2,1,12.097289613071018,2,30,0,2,1300000,4,12.765691290604371
8082,5001,3,2,11.695255355062795,2,60,0,2,1500000,4,0.0
702,68655,1,2,10.738958608308268,2,38,1,2,1600000,4,0.0
8013,5001,3,1,12.309008223401495,2,54,0,1,1575000,1,14.866332532446323
8013,5861,1,1,12.65934966169347,2,62,0,2,1950000,1,14.866332532446323
8013,5837,4,2,12.230770136157428,2,35,0,2,5000000,4,12.765691290604371
8082,5631,4,2,12.624628363172576,2,57,0,2,2500000,1,15.687312888712007
8082,5001,2,2,12.679872186179713,2,62,0,1,1400000,1,15.176487367510099
8082,5001,3,2,12.206077645517674,2,64,0,2,1500000,1,15.319588176962746
8082,5001,2,2,13.1421679654829,2,27,0,2,1600000,4,0.0
8013,5001,2,2,11.695255355062795,2,30,0,1,1200000,4,0.0
8013,5088,1,1,14.374067499805689,2,27,0,1,2000000,4,0.0
8013,5045,2,2,12.43144171853282,2,42,1,2,1400000,1,14.866332532446323
8013,5001,3,1,12.59341451537865,2,32,1,2,1500000,1,14.914123179965662
702,68001,2,1,13.12625778434799,2,54,1,2,1900000,1,0.0
8082,5001,2,1,11.47223887794863,2,20,0,2,1400000,4,0.0
8013,5837,1,1,13.32332184963659,2,42,0,2,3000000,4,12.765691290604371
8013,5001,2,2,11.849654811393027,2,27,0,1,3000000,4,0.0
8013,5001,2,2,11.002116507732017,2,27,1,1,1910000,4,0.0
8082,5001,2,1,11.775297421715827,2,21,1,2,1600000,4,0.0
8013,5837,1,1,11.52354883660736,2,26,0,2,1800000,4,0.0
8013,5001,3,2,12.562011318487937,2,62,0,1,1700000,1,14.866332532446323
702,68001,3,1,11.984434210959268,2,57,0,2,1800000,1,14.062371417145494
8082,5001,2,2,12.446482276488567,2,25,0,2,2200000,4,13.815511557963774
8082,5001,3,2,11.84489472123311,2,41,0,2,1600000,4,0.0
8013,5172,1,1,11.335913785791151,2,65,0,1,5000000,1,14.866332532446323
8013,5837,1,1,10.453456963419745,2,22,0,2,1300000,4,0.0
8082,5001,2,2,12.611541086966115,2,48,0,2,1300000,1,14.062371417145494
8082,5001,2,2,11.407576060361786,2,28,0,1,2100000,1,16.118095750958314
699,68547,2,1,11.538310520693338,2,25,0,2,2300000,4,0.0
8013,5212,3,2,11.182836809867954,2,31,1,1,2300000,1,14.866332532446323
8082,5001,2,2,12.206077645517674,2,31,1,2,1650000,1,15.009433329466965
