LineaDeCredito,CiudadDeResidencia,Estrato,UstedEsArrendadorOPropietario,ValorFactura,UstedTieneAlgunaDiscapacidad,Edad,PersonasACargo,Genero,IngresoPrincipalMensual,Viabilidad,ValorCupoAprobado
8013,5001,3,2,6000,2,61,0,2,1860000,4,0
8013,5147,2,2,390292,2,46,0,2,6000000,1,2860000
8013,5001,2,1,50000,2,38,2,1,2180000,4,0
8013,5079,2,2,120000,2,43,2,1,2400000,1,2860000
8013,5088,1,1,70000,2,44,0,2,1800000,4,0
8082,5001,1,1,120000,2,34,1,1,1600000,4,0
8013,5001,2,2,10000,2,42,2,1,1900000,4,0
8013,5088,2,1,846650,2,26,0,2,1600000,4,0
8013,5790,1,1,10000,2,41,0,2,1580000,4,0
8013,5045,1,2,5000,2,32,0,1,2500000,4,0
8013,5045,1,1,5000,2,20,0,2,2400000,4,0
8013,5001,2,2,230000,2,23,0,1,1700000,1,2860000
8082,5001,1,1,285950,2,47,0,1,1000000,4,0
8013,5001,1,2,232278,2,25,0,1,1800000,4,0
8013,5051,1,2,5000,2,27,0,2,6000000,4,0
8013,5147,1,2,474943,2,35,0,2,2000000,4,0
8082,5001,1,2,329144,2,59,0,2,1900000,4,0
8013,5088,2,1,160000,2,25,0,2,2000000,4,0
8013,5001,3,1,15000,2,49,0,2,1300000,4,0
8013,5001,2,2,138635,2,20,0,1,1800000,4,0
25,17380,1,1,77188,2,22,0,1,1800000,1,2860000
8082,5001,2,2,150000,2,61,0,2,1400000,1,1280000
8013,5045,1,1,4000,2,23,0,2,1800000,4,0
8013,5001,1,2,232278,2,19,0,2,2000000,4,0
8013,5001,1,2,232278,2,25,1,1,1900000,4,0
8082,5001,2,1,51700,2,35,0,1,2100000,1,1400000
8013,5495,1,2,10000,2,51,0,2,1200000,1,2860000
8082,5001,3,1,250000,2,35,0,1,1800000,4,0
8013,5001,2,1,148767,2,22,0,1,1300000,4,0
8082,5001,1,2,329144,2,69,0,1,2500000,1,1280000
8013,5001,2,1,150323,2,30,0,2,2700000,1,2860000
8013,5001,2,2,170000,2,74,3,1,1800000,1,2860000
702,20770,1,1,25529,2,24,0,2,4000000,1,1900000
8013,5001,2,2,150000,2,31,1,2,1400000,4,0
8082,5001,3,2,500000,2,35,0,2,3900000,1,0
8013,5308,2,2,180000,2,35,0,2,3500000,1,2860000
8013,5001,2,1,126543,2,39,1,1,2500000,4,0
8013,5001,2,1,148956,2,26,1,1,1600000,4,0
8013,5001,2,1,50000,2,27,1,1,2200000,1,2860000
8013,5001,1,1,56229,2,47,0,1,2000000,1,2860000
8082,5001,6,2,387248,2,67,0,1,7200000,1,0
8013,5001,2,1,30389,2,60,0,2,3000000,4,0
8013,5308,2,2,180000,2,38,0,1,3800000,4,0
8082,5001,2,2,200000,2,51,0,2,1450000,1,1280000
8013,5045,1,2,284074,2,68,0,2,1450000,1,2860000
8013,5001,2,2,236141,2,23,0,2,1445000,4,0
8013,5045,1,1,5000,2,24,0,1,4500000,1,2860000
8013,5001,2,1,143234,2,22,0,2,1800000,4,0
8013,5837,1,1,773080,2,36,0,1,2500000,1,2860000
8082,5088,2,2,47000,2,24,0,2,1500000,4,0
8013,5001,1,2,81138,2,30,2,2,1500000,4,0
8013,5001,2,2,619282,2,29,0,2,1800000,4,0
8013,5034,2,1,25922,2,30,1,2,2000000,4,0
8013,5045,1,1,5000,2,24,0,2,2000000,4,0
8013,5001,2,1,15000,2,40,1,2,1300000,4,0
8082,5001,3,1,200000,2,24,0,2,1400000,4,0
699,68001,1,1,52034,2,24,0,2,1300000,1,1000000
8013,5001,1,1,52163,2,26,2,2,1400000,4,0
8013,5001,1,2,250058,2,19,0,1,1300000,4,0
8013,5001,1,1,146627,2,26,2,1,1400000,4,0
8082,5001,2,2,70000,2,62,0,1,2200000,1,1280000
8013,5001,1,1,464770,2,57,0,2,1300000,4,0
8013,5361,1,2,23946,2,43,0,1,4000000,4,0
8082,5001,3,2,490392,2,68,0,2,3600000,1,3300000
8082,5001,3,2,181539,2,32,2,1,1900000,4,0
8013,5001,2,1,50000,2,43,1,1,2600000,1,2860000
8013,5147,1,2,34910,2,29,1,2,1600000,1,2860000
8082,5001,1,2,220000,2,21,0,2,2000000,4,0
8013,5001,2,1,10000,2,42,2,1,1300000,1,2860000
25,17653,1,1,65597,2,46,0,2,1400000,1,1900000
8013,5001,2,1,80000,2,25,0,1,1800000,1,2860000
8082,5001,1,2,200000,2,23,0,1,1400000,4,0
8013,5380,2,2,191281,2,29,0,2,1900000,4,0
699,68276,1,1,196516,2,34,0,1,2300000,4,0
8013,17614,1,2,93908,2,35,0,2,2480000,4,0
8013,5001,2,2,67950,2,33,0,2,1300000,4,0
8013,5001,2,1,39525,2,51,1,2,1500000,4,0
8082,5001,2,1,181298,2,20,0,2,1800000,4,0
8013,5001,1,2,77850,2,25,0,2,1500000,1,2860000
8013,5642,3,1,83935,2,66,0,2,1950000,4,0
8013,5001,1,2,105181,2,40,1,2,1400000,1,2860000
8013,5001,1,2,30000,2,38,1,2,1870000,4,0
8082,5001,2,2,250000,2,33,0,1,1600000,1,1280000
8013,0,3,2,60000,2,62,0,2,1300000,1,2860000
8013,5837,2,1,355037,2,53,0,2,2000000,1,2860000
25,17088,3,1,154987,2,55,0,1,1300000,1,2860000
8082,5266,3,2,356822,2,67,0,2,1650000,1,1400000
8013,5001,1,1,146627,2,23,1,2,1900000,4,0
699,20614,1,1,49613,2,67,0,1,4000000,4,0
25,66400,2,1,86983,2,31,1,2,1690000,1,2860000
8013,5790,2,1,5000,2,22,0,2,1600000,1,2860000
8082,5001,2,2,224484,2,71,0,1,1500000,1,2000000
702,68001,3,1,60850,2,53,0,1,2400000,1,3200000
8188,5001,3,1,316945,2,47,1,1,2800000,4,0
699,68001,1,1,36284,2,40,0,2,3500000,1,3200000
8082,5001,2,2,347997,2,62,0,2,1500000,1,1600000
8013,5890,2,2,120347,2,67,0,2,4697000,1,2860000
8013,5212,2,2,382840,2,44,2,1,2650000,1,2860000
8013,5659,1,2,31318,2,33,0,1,5000000,4,0
8082,5001,4,2,182449,2,32,0,1,1600000,1,2000000
8013,5001,1,2,101872,2,21,0,1,1600000,4,0
8013,5495,1,1,10000,2,38,3,1,1500000,4,0
101,5059,3,1,110572,2,45,0,2,4000000,1,1280000
8013,5001,2,2,511129,2,26,1,2,1800000,1,2860000
8082,5001,2,2,137213,2,61,0,1,1800000,4,0
8013,5642,2,1,381724,2,51,0,1,1670000,4,0
8013,5001,2,2,50000,2,48,1,1,2000000,1,2860000
8013,5837,2,1,5000,2,48,0,2,1700000,4,0
8082,5001,2,1,200000,2,41,1,1,3400000,1,1280000
8013,5837,1,1,20000,2,18,0,2,1800000,4,0
8013,5001,2,1,148693,2,38,1,2,1300000,4,0
699,68229,2,1,88242,2,37,0,1,2200000,4,0
8082,5001,2,2,149106,2,61,0,2,1500000,1,1280000
8082,5001,2,1,200000,2,18,0,1,1600000,4,0
8013,5001,1,1,195559,2,28,2,1,1800000,1,2860000
642,54405,1,2,126810,2,66,0,2,1000000,1,1280000
8013,5001,1,1,197455,2,36,1,2,1300000,1,2860000
699,68276,4,2,50407,2,74,0,2,4500000,1,1400000
8082,5001,2,1,260890,2,27,0,1,2000000,4,0
642,54874,3,1,138494,2,35,0,2,1900000,1,1280000
8013,5001,2,1,274740,2,41,2,1,2400000,4,0
8013,5001,4,1,755526,2,68,0,1,3000000,1,2860000
8013,5001,2,2,657593,2,30,1,2,2100000,4,0
699,68001,4,1,106447,2,21,0,1,2700000,1,1280000
699,68001,2,1,29268,2,19,0,1,2000000,1,3900000
8013,5861,1,1,46880,2,38,0,1,2000000,4,0
8013,5837,2,1,275715,2,69,0,1,2000000,1,2860000
8013,5001,2,2,10000,2,35,1,2,1800000,4,0
8013,17042,3,2,150000,2,61,0,1,4500000,1,2860000
699,68547,2,1,51790,2,32,0,2,2000000,4,0
8013,5837,1,1,270735,2,66,0,2,3500000,4,0
8013,5001,3,1,290000,2,24,1,2,1800000,4,0
8013,5001,3,2,561215,2,41,2,2,1700000,1,2860000
8013,5664,1,1,201920,2,61,0,2,1980000,1,2860000
8013,5001,2,1,220000,2,31,0,1,2000000,1,2860000
8013,5001,3,2,180000,2,72,2,1,5000000,1,2860000
8013,5147,1,2,101057,2,26,0,1,1780000,4,0
8082,5001,3,1,144109,2,55,1,1,1900000,1,1400000
642,54001,1,2,120550,2,50,0,2,2000000,1,1280000
8013,5088,3,2,1015712,2,62,0,1,1360000,1,1280000
8013,5585,1,2,160126,2,18,0,1,2100000,4,0
699,68001,4,1,23347,2,48,0,2,2100000,1,1280000
8013,5001,1,2,97000,2,31,1,1,2000000,1,2860000
8013,5001,2,2,280363,2,30,0,2,1600000,1,2860000
8013,5001,2,2,588056,2,41,0,1,2200000,1,2860000
8013,5079,2,1,109648,2,43,0,1,1700000,4,0
8013,5088,1,2,55374,2,20,0,2,1400000,4,0
8013,5001,2,2,20000,2,68,0,2,1800000,1,2860000
8013,5001,4,1,232600,2,34,0,1,2200000,4,0
8013,5001,1,1,85995,2,24,0,1,1500000,1,2860000
8013,5001,2,2,140000,2,42,0,1,1400000,1,2860000
8013,5088,2,1,23000,2,25,0,1,2500000,4,0
8013,5088,2,2,84928,2,43,0,2,1600000,1,2860000
8013,5034,3,2,70555,2,21,0,1,1900000,4,0
8013,5266,2,2,327800,2,45,1,2,4000000,1,2860000
8013,5001,2,2,361715,2,31,2,2,1500000,1,2860000
8013,5001,3,1,139608,2,63,0,2,1300000,1,2860000
8013,5079,1,2,53307,2,34,0,1,1460000,1,2860000
8013,5001,1,1,52109,2,58,0,2,1300000,4,0
8013,5001,2,1,336748,2,38,1,1,1400000,1,2860000
8013,5001,2,2,10000,2,50,0,2,2500000,1,2860000
8013,5837,1,2,81764,2,28,1,2,1400000,1,2860000
8013,5001,1,1,229196,2,28,1,2,1800000,4,0
8013,5001,1,2,374174,2,19,0,1,1300000,1,2860000
8013,5001,2,2,86018,2,27,0,1,1870000,4,0
8013,5088,3,2,665812,2,18,0,2,1650000,4,0
8013,5001,3,2,511232,2,49,0,2,2000000,1,2860000
8013,5001,2,2,103214,2,47,0,2,2400000,4,0
8013,5088,1,1,114119,2,25,0,2,2200000,1,2860000
8013,5001,2,2,458134,2,18,0,1,4000000,4,0
8013,5861,2,2,96330,2,20,0,2,1600000,4,0
8013,5079,1,2,53307,2,37,0,2,1360000,1,2860000
8013,5001,2,2,96073,2,32,1,2,1800000,1,2860000
8082,5001,1,1,57207,2,51,0,1,2500000,1,1900000
8013,5001,2,2,602961,2,38,0,2,1900000,1,2860000
8013,5172,1,2,250708,2,23,0,2,1800000,1,2860000
8013,5212,3,2,200000,2,25,0,1,1600000,4,0
8013,5030,1,1,110035,2,22,0,2,1350000,1,2860000
8013,5001,1,2,257226,2,29,0,2,1700000,1,2860000
8013,5001,1,1,276099,2,28,0,2,1300000,4,0
8082,5001,2,2,77000,2,33,1,1,2800000,1,1280000
8013,5837,2,1,6000,2,26,0,1,1300000,4,0
8082,5001,1,1,195968,2,48,0,2,1800000,4,0
8013,5360,2,1,287463,2,36,0,2,3000000,1,2860000
8013,5001,2,1,154251,2,18,0,2,2300000,4,0
8013,5001,2,1,131403,2,49,1,1,2600000,4,0
8082,5360,3,1,280000,2,47,0,2,1300000,1,1400000
8013,5001,2,1,44741,2,24,0,1,3000000,4,0
101,5059,4,1,265000,2,26,0,2,1400000,1,2500000
25,5129,2,1,91419,2,26,0,2,1300000,1,1280000
8013,5001,3,2,941191,2,38,1,1,1900000,1,2860000
8013,5212,1,1,70000,2,43,0,2,1450000,4,0
8013,5001,1,2,139987,2,25,0,2,1500000,1,2860000
8013,5001,3,2,758782,2,33,0,2,3000000,4,0
8082,5001,2,1,193558,2,21,0,1,1600000,1,1500000
8013,5308,2,2,487395,2,34,0,2,2000000,4,0
8013,5001,2,2,93111,2,39,2,1,1800000,1,2860000
8013,5001,3,1,179744,2,31,0,2,2480000,1,2860000
8013,5088,1,1,176799,2,43,0,2,1600000,4,0
8013,5615,2,2,60000,2,36,2,1,1900000,4,0
8013,5360,2,1,268515,2,30,0,1,2600000,4,0
8013,5579,1,2,115669,2,21,0,2,2500000,4,0
25,17174,1,1,84367,2,30,2,2,5300000,1,2860000
8013,5001,1,2,243225,2,37,1,2,2200000,1,2860000
8082,5001,2,1,125399,2,21,0,1,1400000,4,0
8013,5001,1,2,49091,2,36,0,2,2000000,1,2860000
8013,5001,1,2,12042,2,24,0,2,1850000,4,0
8013,5172,2,2,91691,2,56,1,2,1300000,1,2860000
8013,5837,1,2,106369,2,25,0,2,1300000,4,0
8013,5001,2,1,100158,2,30,0,1,1450000,1,2860000
8082,5001,2,2,162381,2,25,1,2,1950000,4,0
8013,5045,1,1,572111,2,23,0,1,3000000,1,2860000
8013,5172,1,2,289334,2,40,0,2,2300000,4,0
8082,5001,3,1,137380,2,45,0,1,1000000,4,0
25,17777,2,1,122750,2,64,2,1,2000000,1,2860000
8013,5088,3,1,340000,2,43,2,1,1358000,4,0
699,20614,1,1,49613,2,30,0,2,2500000,4,0
699,20614,1,1,62469,2,38,1,1,2500000,1,1280000
25,66170,1,1,5636,2,45,0,1,2000000,4,0
8013,5030,2,1,83927,2,50,0,2,1300000,4,0
25,66170,3,1,101849,2,29,0,2,1800000,1,2860000
8013,5837,1,1,26953,2,30,0,1,1360000,4,0
8013,5088,2,1,142091,2,45,2,2,1400000,4,0
8013,5088,2,1,220000,2,69,0,2,1800000,4,0
8082,5001,2,2,143679,2,25,1,1,1600000,4,0
8013,5001,2,2,228685,2,28,1,1,1600000,4,0
8013,5790,1,2,98000,2,56,1,1,2000000,4,0
8013,5001,1,2,77850,2,28,0,1,2000000,1,2860000
8013,5001,1,2,56824,2,20,1,2,1200000,4,0
8082,5001,3,2,100000,2,68,1,2,2300000,1,1280000
8082,5001,2,2,154678,2,34,1,1,1900000,4,0
8013,5001,4,1,514067,2,46,2,1,2400000,4,0
8013,5001,1,1,20000,2,21,0,1,1300000,4,0
8013,5001,2,2,165000,2,19,0,2,1300000,4,0
8082,5001,2,2,200000,2,23,0,1,1400000,1,3900000
8013,5001,1,2,134781,2,33,0,2,1900000,4,0
8013,5736,2,2,10000,2,33,1,2,2500000,4,0
8013,5579,1,2,115669,2,43,0,2,1500000,4,0
8013,5001,2,2,10000,2,23,0,2,3000000,4,0
8082,5001,2,1,199159,2,33,0,1,1600000,1,3900000
8013,5001,1,1,60000,2,23,0,1,1500000,1,2860000
8013,5659,1,2,328288,2,47,0,2,5000000,4,0
699,20614,2,1,4392,2,62,1,2,4500000,1,1280000
8082,5001,2,2,250000,2,61,0,1,1500000,4,0
8013,5854,1,1,20000,2,23,0,2,1550000,1,2860000
8082,5001,1,2,200000,2,23,2,2,1650000,1,0
699,68276,1,1,11220,2,20,0,1,2000000,4,0
8082,5001,2,2,154390,2,43,1,2,1600000,1,1800000
8013,5790,1,1,226712,2,39,0,2,1600000,1,2860000
8013,5001,2,2,169807,2,40,3,2,1750000,4,0
8013,5172,2,2,91691,2,20,1,1,1300000,4,0
8013,5172,1,2,262174,2,46,0,2,1300000,1,2860000
8013,5837,1,2,201503,2,58,1,2,1300000,1,2860000
8013,5030,2,2,269578,2,46,0,2,1500000,4,0
8013,5250,1,2,9000,2,38,3,2,2500000,4,0
8013,5001,1,2,146135,2,22,1,2,1800000,4,0
8082,5001,2,1,104576,2,26,1,1,1600000,4,0
8013,5001,2,2,155563,2,59,0,1,2000000,1,2860000
8082,5001,2,2,594947,2,20,0,2,1600000,1,1800000
702,68547,3,1,117553,2,23,0,2,1600000,1,1280000
8013,5001,2,2,72741,2,40,0,2,2400000,1,2860000
8013,5001,2,1,100000,2,20,1,1,1500000,4,0
8013,5854,1,1,20000,2,21,0,2,1560000,4,0
8082,5001,2,2,170000,2,52,0,1,1650000,4,0
8013,5001,2,2,130000,2,60,1,1,2200000,4,0
8013,5837,1,1,5000,2,37,0,1,2000000,4,0
8082,5001,1,1,83170,2,37,0,1,2000000,4,0
25,17380,3,1,342090,2,32,0,1,1600000,4,0
8013,5001,2,1,151233,2,25,0,2,2800000,1,2860000
8013,5001,1,1,149293,2,18,0,2,1600000,4,0
8013,66400,2,1,103028,2,40,1,2,1300000,1,2860000
8013,5001,3,1,334432,2,36,1,2,1560000,1,2860000
8013,5045,1,2,75726,2,43,1,1,2300000,1,2860000
8013,5079,2,1,10000,2,21,0,1,1800000,1,2860000
8013,5837,1,2,90000,2,42,0,2,1360000,4,0
8013,5001,1,2,7000,2,61,0,2,1600000,4,0
8013,5051,1,2,20000,2,22,0,2,1750000,1,2860000
8013,5579,1,2,115669,2,19,0,2,2000000,4,0
8013,5045,1,1,5000,2,26,0,2,2490000,1,2860000
8013,5837,2,2,717645,2,43,0,2,2000000,1,2860000
8013,5001,2,1,70931,2,45,0,1,2800000,4,0
8013,5579,1,1,321058,2,25,0,2,1700000,4,0
8013,5001,3,2,511232,2,27,0,2,2000000,1,2860000
25,5129,1,1,273661,2,52,0,1,2000000,4,0
699,20614,1,1,8589,2,28,1,2,2500000,1,3200000
8013,5854,1,2,20000,2,21,0,2,1580000,1,2860000
8013,5001,2,1,368847,2,49,0,2,1200000,1,2860000
8013,5001,2,1,252670,2,27,1,2,2000000,1,2860000
8013,5001,1,1,80000,2,52,0,2,1400000,1,2860000
8082,5001,2,1,200000,2,38,0,1,3000000,1,1280000
642,54001,2,2,168093,2,66,0,2,6300000,1,1280000
8013,5101,2,1,100000,2,18,0,1,1400000,4,0
702,68307,3,1,10000,2,27,0,2,1600000,1,1400000
8082,5001,3,1,238000,2,30,0,1,2000000,4,0
8082,5001,2,2,90000,2,39,0,2,1600000,4,0
8013,5001,1,1,181359,2,25,0,2,2100000,4,0
8013,5659,1,2,10000,2,24,0,2,1650000,4,0
8013,5001,1,2,109301,2,21,0,2,1300000,4,0
8013,5837,1,2,10000,2,45,0,1,1750000,4,0
8013,5001,2,1,150323,2,23,0,1,2500000,4,0
8013,5001,1,1,76000,2,30,2,2,1400000,4,0
8013,5001,2,1,150323,2,21,0,2,2600000,4,0
8013,5001,1,1,59156,2,29,1,2,1400000,4,0
702,68276,2,1,126963,2,59,0,2,3000000,1,1400000
699,20710,1,1,33712,2,37,0,1,2100000,4,0
8013,5001,1,1,182158,2,24,0,2,2000000,4,0
8013,5690,2,1,129941,2,23,0,2,2000000,1,2860000
702,68276,3,1,30000,2,40,0,1,1600000,4,0
8013,5001,2,1,150323,2,27,0,2,2400000,1,2860000
8013,5001,4,2,761657,2,55,0,2,1500000,4,0
699,68780,2,1,31573,2,18,0,1,2500000,4,0
8082,5001,2,2,300000,2,50,1,1,1450000,1,2500000
8013,5001,5,2,535875,2,27,1,1,4000000,4,0
8082,5001,2,2,100000,2,68,0,2,1700000,1,1400000
8013,5001,2,1,272756,2,31,0,2,1350000,4,0
8013,5088,1,1,205937,2,54,0,2,4000000,1,2860000
8082,5001,3,2,70000,2,74,1,1,1500000,4,0
101,5059,3,2,57110,2,65,0,1,2435517,1,1280000
8082,5001,2,1,20000,2,35,1,2,4000000,4,0
8013,5079,2,1,180000,2,42,2,1,2000000,1,2860000
8013,5079,2,2,75000,2,60,1,1,2400000,1,2860000
8013,5045,1,1,125015,2,27,0,1,2200000,4,0
8013,5659,1,2,5000,2,25,0,1,1870000,4,0
8013,5030,2,2,137382,2,28,0,1,2500000,1,2860000
8013,5001,1,2,142335,2,27,0,1,2000000,1,2860000
8013,5001,1,1,445078,2,29,1,2,2800000,4,0
8082,5001,2,1,200000,2,31,1,2,2000000,4,0
8082,5001,3,2,70000,2,28,2,2,2500000,4,0
699,68547,2,1,63353,2,21,0,2,2000000,4,0
8013,5001,1,1,190000,2,42,2,2,1400000,4,0
8013,5837,1,2,149992,2,29,1,2,2150000,4,0
8013,5147,2,2,601967,2,24,0,2,1750000,1,2860000
8013,5088,3,2,539344,2,23,0,2,2800000,4,0
8013,5079,2,1,10000,2,28,0,2,1800000,4,0
699,68655,2,1,106145,2,30,0,2,2000000,1,3500000
8013,5001,1,1,50354,2,21,1,2,1400000,4,0
8082,5001,2,1,236578,2,46,1,1,1800000,1,3900000
8013,5837,3,1,141405,2,44,0,2,3000000,4,0
8013,5001,1,1,74506,2,45,0,1,2750000,1,2860000
8013,5659,1,2,80485,2,25,0,1,6000000,4,0
8013,5837,1,1,50899,2,36,2,1,3000000,4,0
702,68276,3,1,30000,2,18,0,1,1600000,4,0
8013,5001,1,1,276099,2,34,1,2,3100000,4,0
8013,5585,1,2,97000,2,49,1,1,2000000,1,2860000
8082,5001,2,2,220000,2,50,0,1,2300000,1,2500000
8013,5045,1,2,465393,2,33,1,2,1400000,4,0
8082,5001,2,1,289000,2,28,1,2,4000000,1,1280000
8013,5001,1,1,154396,2,25,1,1,2000000,4,0
8013,5001,1,2,6000,2,31,1,1,1800000,4,0
699,68855,1,1,43397,2,53,0,1,1800000,1,3200000
25,66170,3,1,66845,2,56,0,2,1300000,1,2860000
8082,5001,2,2,2100000,2,49,0,2,2000000,4,0
8082,5001,3,1,239000,2,23,0,1,2000000,4,0
8013,5172,2,2,404756,2,18,0,2,1500000,4,0
8013,5604,3,1,117838,2,56,0,2,2000000,1,800000
101,63302,2,1,54236,2,30,2,1,1300000,1,1280000
8082,5001,3,1,236000,2,21,0,2,2000000,4,0
699,68001,4,1,46118,2,44,0,1,4100000,1,6500000
8013,5001,2,2,5317093,2,25,1,2,1300000,1,2860000
8082,5001,2,1,127589,2,25,1,1,1700000,1,2800000
8013,5001,2,2,10000,2,44,0,2,2800000,1,2860000
8013,5045,1,2,359538,2,23,0,1,1500000,4,0
8013,5088,2,1,142091,2,36,3,1,1350000,4,0
8013,5088,1,1,176799,2,31,0,2,1900000,4,0
8013,5360,2,1,287463,2,28,0,2,3000000,4,0
8013,5837,4,2,84330,2,52,0,2,1300000,4,0
8013,5212,2,1,150000,2,31,1,1,1600000,1,2860000
8082,5001,2,1,140657,2,38,2,1,1800000,4,0
8013,5088,1,2,205937,2,69,0,2,2000000,4,0
8013,5001,2,1,110005,2,33,1,2,1500000,1,2860000
8082,5001,2,1,200000,2,25,0,2,2000000,4,0
8013,5659,1,2,127180,2,43,0,1,6000000,4,0
8013,5001,3,1,44120,2,32,0,2,1320000,4,0
8013,5001,4,1,300434,2,36,0,2,2000000,4,0
8013,5088,1,1,72586,2,35,0,2,2200000,4,0
8082,5001,4,1,1435667,2,20,1,2,1500000,1,1280000
25,17380,2,1,73122,2,20,0,2,1350000,4,0
8013,5001,1,2,281325,2,27,0,2,1500000,1,2860000
8013,5001,2,1,163817,2,55,0,1,1600000,1,2860000
25,17495,1,1,186474,2,24,0,2,3000000,1,2860000
8013,5001,3,1,400505,2,58,0,1,2800000,1,2860000
8013,5001,2,2,164737,2,22,0,1,1600000,4,0
8013,5042,2,2,863719,2,22,0,1,1700000,4,0
8013,5001,2,2,130195,2,40,0,2,1200000,1,2860000
8082,5001,1,1,80000,2,29,1,1,4000000,1,2500000
8013,5001,1,2,66132,2,49,0,1,1800000,1,2860000
8082,5001,1,1,318222,2,55,0,1,2500000,1,3200000
8013,5360,1,2,58362,2,62,0,2,1500000,4,0
8082,5001,5,1,234166,2,20,0,1,2400000,4,0
8013,5266,2,2,81000,2,59,0,2,1600000,4,0
702,68081,1,2,644209,2,55,0,2,3000000,1,1600000
8013,5001,2,1,90000,2,35,0,1,2400000,4,0
8013,5001,2,1,291247,2,66,0,1,1800000,1,2860000
8013,5001,2,2,109824,2,19,0,2,2500000,4,0
8013,5001,2,2,8000,2,33,1,2,1400000,1,2860000
699,20614,1,2,70417,2,48,2,2,3500000,1,1280000
699,68264,2,2,7680,2,48,1,1,2500000,1,1280000
8013,5001,2,2,210132,2,36,2,1,2245000,4,0
8013,5360,2,2,309500,2,51,0,2,1800000,4,0
8013,5001,1,2,66887,2,46,1,2,2000000,4,0
8013,5001,1,1,139987,2,36,4,2,1500000,1,2860000
8013,5088,2,2,140222,2,23,0,1,2000000,4,0
699,20614,2,1,4392,2,65,0,1,1800000,4,0
8082,5001,3,1,203420,2,39,0,2,1800000,4,0
8013,5250,1,1,282575,2,32,3,2,1600000,4,0
8188,5001,4,2,363134,2,43,1,2,5000000,1,2700000
8082,5001,3,1,300000,2,19,0,2,1450000,4,0
702,68001,1,1,27820,2,38,0,1,4000000,4,0
702,68001,1,2,131257,2,59,1,2,2200000,1,1500000
8013,5172,1,2,5000,2,21,0,2,1300000,4,0
8013,5001,1,1,156246,2,27,1,2,2700000,1,2860000
8082,5001,3,1,203420,2,41,0,1,2100000,1,1400000
8082,5001,1,1,50202,2,60,0,2,1300000,4,0
8013,5172,1,1,340743,2,60,0,1,2200000,4,0
8013,5240,1,2,26195,2,47,1,2,1800000,4,0
8013,5045,1,2,418984,2,69,0,2,1400000,1,2860000
25,17380,3,1,195977,2,32,1,2,2500000,4,0
8082,5001,4,1,138000,2,36,1,1,1650000,4,0
8013,5837,1,2,388885,2,24,0,2,1550000,1,2860000
8082,5360,1,1,42000,2,68,0,1,1400000,4,0
8013,5001,1,1,193050,2,34,0,1,1950000,1,2860000
8082,5001,1,1,177000,2,46,1,2,5000000,4,0
8013,5001,1,1,69000,2,30,1,1,1400000,4,0
8013,5001,1,2,5000,2,37,1,1,1900000,4,0
8082,5001,3,1,300000,2,21,0,2,2000000,4,0
8013,5088,1,1,5000,2,30,0,1,2400000,1,2860000
8013,5001,1,1,790347,2,20,0,1,1600000,4,0
8013,5172,1,2,3000,2,24,1,2,1400000,4,0
8013,5308,2,2,130000,2,41,1,1,3800000,1,2860000
8013,5240,1,2,26195,2,26,0,1,1800000,4,0
8082,5001,3,1,300000,2,43,1,2,1800000,1,1280000
8082,5001,1,2,4000505,2,39,0,2,1800000,1,1280000
8013,5792,1,1,63271,2,30,1,2,1860000,4,0
8082,5001,4,2,174000,2,63,1,1,1800000,4,0
8013,5001,2,1,195905,2,30,0,2,1300000,4,0
8082,5001,3,2,916000,2,68,0,2,1600000,1,1280000
8013,5585,1,2,44000,2,42,1,2,1900000,4,0
699,68001,3,1,181096,2,18,0,1,1850000,4,0
8013,5001,2,2,250500,2,27,0,2,2000000,4,0
702,68547,3,1,117553,2,27,0,1,2500000,4,0
699,68001,2,1,138979,2,42,0,1,3600000,4,0
8013,5212,2,1,130276,2,32,0,1,1800000,1,2860000
8013,5679,2,1,169973,2,63,0,1,2500000,4,0
8082,5001,2,1,299019,2,40,1,1,4000000,4,0
8082,5001,1,1,120000,2,33,0,2,2000000,1,3200000
8013,5001,2,2,255726,2,33,2,2,4000000,1,1280000
8013,5790,1,1,5000,2,25,0,2,1600000,1,2860000
8082,5001,2,2,300000,2,22,0,2,1450000,1,3900000
699,68001,2,1,85780,2,21,0,2,1200000,1,1000000
8013,5495,1,2,10000,2,25,2,2,1300000,1,2860000
8013,5001,3,2,324073,2,35,1,2,3500000,4,0
702,68001,3,1,30000,2,23,0,1,1600000,1,1800000
8082,5001,2,2,52000,2,39,0,1,2000000,1,3900000
8013,27150,1,2,334049,2,21,0,2,1650000,4,0
8013,5001,1,2,100000,2,38,2,2,1800000,4,0
702,68001,3,1,30000,2,23,0,1,1600000,4,0
8082,5001,2,2,143600,2,30,1,1,1500000,4,0
699,20614,1,1,73396,2,19,0,1,1600000,4,0
642,54001,1,2,229290,2,51,1,2,1700000,1,1280000
702,68547,3,1,97715,2,34,0,2,1750000,1,1600000
8082,5001,2,2,75000,2,32,0,1,4000000,1,3900000
699,68547,2,1,36619,2,37,0,2,2000000,1,2500000
8082,5360,2,2,498990,2,23,0,2,1400000,4,0
8013,5837,1,1,4000,2,26,0,1,2000000,4,0
8082,5001,1,1,150000,2,41,0,2,1600000,1,3200000
699,20614,1,1,49584,2,23,1,2,2500000,4,0
